ID,Time,Temperature,Precipitation,WindVelocity,WindDirection
99,2019-09-16 11:00,24.2,,2.1,90
99,2019-09-16 12:00,26.3,,3,90
99,2019-09-16 13:00,27.3,,2.3,90
99,2019-09-16 14:00,27.8,,2.6,90
99,2019-09-16 15:00,28.2,,2.4,90
99,2019-09-16 16:00,28.1,,3.2,20
99,2019-09-16 17:00,27.5,,1.6,50
99,2019-09-16 18:00,24.8,,0.9,70
99,2019-09-16 19:00,21.9,,0,0
99,2019-09-16 20:00,20.2,,0.1,0
99,2019-09-16 21:00,19,,0.5,340
99,2019-09-16 22:00,18.5,,1.3,110
99,2019-09-16 23:00,17,,0.5,20
99,2019-09-17 0:00,17,,0.8,110
99,2019-09-17 1:00,16.4,,0.6,110
99,2019-09-17 2:00,16.3,,1,90
99,2019-09-17 3:00,16.2,,0.9,90
99,2019-09-17 4:00,16.1,,3.6,90
99,2019-09-17 5:00,15.1,,1.1,90
99,2019-09-17 6:00,15,,2.3,90
99,2019-09-17 7:00,15,,0.7,160
99,2019-09-17 8:00,17,,0.6,70
99,2019-09-17 9:00,19.2,,2.5,70
99,2019-09-17 10:00,21.6,,2.5,90
99,2019-09-17 11:00,22.9,,1.9,70
99,2019-09-17 12:00,24.5,,1.9,90
99,2019-09-17 13:00,25.6,,1.6,90
99,2019-09-17 14:00,26.4,,1.7,20
99,2019-09-17 15:00,26.8,,1.2,20
99,2019-09-17 16:00,26.2,,1.1,20
99,2019-09-17 17:00,25.3,,1.9,20
99,2019-09-17 18:00,21.3,,1,50
99,2019-09-17 19:00,20.6,,0,0
99,2019-09-17 20:00,20,,0,0
99,2019-09-17 21:00,19.2,,0.2,0
99,2019-09-17 22:00,18.2,,0,0
99,2019-09-17 23:00,17.6,,0,0
99,2019-09-18 0:00,17.7,,0.1,0
99,2019-09-18 1:00,17.7,,0.3,0
99,2019-09-18 2:00,17.1,,0.3,0
99,2019-09-18 3:00,17.1,,0,0
99,2019-09-18 4:00,16.4,,0,0
99,2019-09-18 5:00,15.7,,0,0
99,2019-09-18 6:00,14.8,,0,0
99,2019-09-18 7:00,14.6,,0.2,0
99,2019-09-18 8:00,18,,0,0
99,2019-09-18 9:00,20.1,,1,360
99,2019-09-18 10:00,21.8,,1.7,50
99,2019-09-18 11:00,22.6,,2.9,360
99,2019-09-18 12:00,23.1,,2.7,340
99,2019-09-18 13:00,23.3,,2.9,340
99,2019-09-18 14:00,23.2,,2.7,360
99,2019-09-18 15:00,23.2,,2.5,360
99,2019-09-18 16:00,22.8,,2.4,50
99,2019-09-18 17:00,21.9,,2.1,20
99,2019-09-18 18:00,19.4,,1.7,50
99,2019-09-18 19:00,16.5,,0.5,70
99,2019-09-18 20:00,14.2,,0.3,0
99,2019-09-18 21:00,14.4,,1.6,90
99,2019-09-18 22:00,14,,1.8,90
99,2019-09-18 23:00,14,,1.9,70
99,2019-09-19 0:00,12.8,,2.1,70
99,2019-09-19 1:00,12.8,,1.2,90
99,2019-09-19 2:00,11.8,,0.9,50
99,2019-09-19 3:00,10.7,,0.9,110
99,2019-09-19 4:00,9.1,,1.2,70
99,2019-09-19 5:00,10.9,,2,90
99,2019-09-19 6:00,10.1,,0.8,50
99,2019-09-19 7:00,10.5,,1.5,70
99,2019-09-19 8:00,12.7,,2.7,90
99,2019-09-19 9:00,15.5,,2.1,90
99,2019-09-19 10:00,18.1,,1.6,50
99,2019-09-19 11:00,20,,1.8,70
99,2019-09-19 12:00,21.8,,1,70
99,2019-09-19 13:00,22.7,,1,340
99,2019-09-19 14:00,23.2,,1,360
99,2019-09-19 15:00,23.8,,1,320
99,2019-09-19 16:00,24,,1.9,360
99,2019-09-19 17:00,20.7,,2,70
99,2019-09-19 18:00,19.5,,1.5,70
99,2019-09-19 19:00,17.8,,0.9,340
99,2019-09-19 20:00,16.2,,0.6,180
99,2019-09-19 21:00,13.9,,0.1,0
99,2019-09-19 22:00,13.1,,0.4,0
99,2019-09-19 23:00,12,,0.7,50
99,2019-09-20 0:00,11.8,,0.1,0
99,2019-09-20 1:00,11.8,,0.5,90
99,2019-09-20 2:00,12.2,,1.5,70
99,2019-09-20 3:00,13.1,,0.8,90
99,2019-09-20 4:00,13.3,,1.2,70
99,2019-09-20 5:00,12.5,,0.5,50
99,2019-09-20 6:00,12.6,,0.9,70
99,2019-09-20 7:00,12.8,,0.8,50
99,2019-09-20 8:00,13.8,,1,70
99,2019-09-20 9:00,15.3,,1.1,90
99,2019-09-20 10:00,17,,1.4,70
99,2019-09-20 11:00,18.7,,1.2,90
99,2019-09-20 12:00,20.1,,2.5,90
99,2019-09-20 13:00,20.7,,1.9,90
99,2019-09-20 14:00,20.8,,1.9,70
99,2019-09-20 15:00,21.6,,2.3,90
99,2019-09-20 16:00,20.7,,1.5,50
99,2019-09-20 17:00,20.7,,0.6,90
99,2019-09-20 18:00,19,,0.9,20
99,2019-09-20 19:00,17.2,,1,50
99,2019-09-20 20:00,17.8,,1,90
99,2019-09-20 21:00,17.3,,0.8,180
99,2019-09-20 22:00,16.8,,0.8,160
99,2019-09-20 23:00,17,,0.4,0
99,2019-09-21 0:00,16.6,,2.6,70
99,2019-09-21 1:00,16.3,,0.1,0
99,2019-09-21 2:00,15.9,,1,50
99,2019-09-21 3:00,16.1,,1.8,90
99,2019-09-21 4:00,15.6,,1,90
99,2019-09-21 5:00,15.6,,2.9,90
99,2019-09-21 6:00,15.6,,1.3,50
99,2019-09-21 7:00,15.5,,0.4,0
99,2019-09-21 8:00,15.6,,3.2,90
99,2019-09-21 9:00,16.4,,1.2,90
99,2019-09-21 10:00,16.7,,1.6,70
99,2019-09-21 11:00,17,,1,70
99,2019-09-21 12:00,17.7,,1.8,70
99,2019-09-21 13:00,19.2,,2,50
99,2019-09-21 14:00,19.3,,1.6,70
99,2019-09-21 15:00,20,,0.6,70
99,2019-09-21 16:00,20.2,,0.9,90
99,2019-09-21 17:00,19.3,,0.7,90
99,2019-09-21 18:00,18.8,,0.1,0
99,2019-09-21 19:00,17.8,,0.4,0
99,2019-09-21 20:00,17,,0,0
99,2019-09-21 21:00,16.6,,0.2,0
99,2019-09-21 22:00,16.6,,0.5,50
99,2019-09-21 23:00,16.6,,0.7,90
99,2019-09-22 0:00,16.5,,1.4,70
100,2019-09-16 1:00,12.5,,0,0
100,2019-09-16 2:00,11.4,,0,0
100,2019-09-16 3:00,11,,0,0
100,2019-09-16 4:00,10.8,,0.5,90
100,2019-09-16 5:00,10.8,,0,0
100,2019-09-16 6:00,11.1,,0,0
100,2019-09-16 7:00,11.8,,0.4,0
100,2019-09-16 8:00,12.6,,0.1,0
100,2019-09-16 9:00,15.6,,0.2,0
100,2019-09-16 10:00,16.8,,2,110
100,2019-09-16 11:00,18.4,,2.4,90
100,2019-09-16 12:00,19.8,,2.4,90
100,2019-09-16 13:00,19.7,,3.4,110
100,2019-09-16 14:00,20.2,,2.8,90
100,2019-09-16 15:00,20,,2.5,90
100,2019-09-16 16:00,19.5,,2.2,90
100,2019-09-16 17:00,17.9,,3.1,110
100,2019-09-16 18:00,16.1,,2.1,90
100,2019-09-16 19:00,14.1,,1.4,70
100,2019-09-16 20:00,12.3,,0.1,0
100,2019-09-16 21:00,11.3,,0,0
100,2019-09-16 22:00,10,,0,0
100,2019-09-16 23:00,9.4,,0,0
100,2019-09-17 0:00,8.6,,0,0
100,2019-09-17 1:00,7.6,,0,0
100,2019-09-17 2:00,7.5,,0.1,0
100,2019-09-17 3:00,7.3,,0,0
100,2019-09-17 4:00,7.1,,0,0
100,2019-09-17 5:00,6.7,,0,0
100,2019-09-17 6:00,6.5,,0,0
100,2019-09-17 7:00,7.7,,0,0
100,2019-09-17 8:00,9.6,,0.1,0
100,2019-09-17 9:00,15.4,,1.9,70
100,2019-09-17 10:00,17.2,,2.3,90
100,2019-09-17 11:00,17.6,,2,70
100,2019-09-17 12:00,20,,2.5,110
100,2019-09-17 13:00,19,,2.4,70
100,2019-09-17 14:00,19.9,,2.7,90
100,2019-09-17 15:00,19.7,,2.7,70
100,2019-09-17 16:00,18.5,,2.7,70
100,2019-09-17 17:00,17.1,,2.7,70
100,2019-09-17 18:00,16.2,,2,90
100,2019-09-17 19:00,15.9,,1.2,90
100,2019-09-17 20:00,15.6,,0,0
100,2019-09-17 21:00,15.1,,0,0
100,2019-09-17 22:00,14.8,,0,0
100,2019-09-17 23:00,14.3,,0.5,340
100,2019-09-18 0:00,13.8,,1.3,320
100,2019-09-18 1:00,13.9,,0.3,0
100,2019-09-18 2:00,14.3,,2.1,270
100,2019-09-18 3:00,14.1,,0.3,0
100,2019-09-18 4:00,13.6,,0.8,320
100,2019-09-18 5:00,13.6,,0.1,0
100,2019-09-18 6:00,11.6,,1.2,340
100,2019-09-18 7:00,11.5,,0,0
100,2019-09-18 8:00,14.1,,1,340
100,2019-09-18 9:00,18.5,,2.4,250
100,2019-09-18 10:00,20.8,,1.5,270
100,2019-09-18 11:00,22,,3.7,270
100,2019-09-18 12:00,23.1,,2,250
100,2019-09-18 13:00,19.7,,4.8,90
100,2019-09-18 14:00,19.1,,3.4,90
100,2019-09-18 15:00,16.8,,3.4,70
100,2019-09-18 16:00,15.6,,2.5,90
100,2019-09-18 17:00,15,,2.4,70
100,2019-09-18 18:00,14.4,,1.7,110
100,2019-09-18 19:00,14.1,,1.2,90
100,2019-09-18 20:00,13.8,,1.1,110
100,2019-09-18 21:00,13.6,,0.8,50
100,2019-09-18 22:00,13.6,,0.9,70
100,2019-09-18 23:00,13.5,,2.1,70
100,2019-09-19 0:00,13.3,,2.1,90
100,2019-09-19 1:00,13.1,0,2,70
100,2019-09-19 2:00,12.8,,1.8,90
100,2019-09-19 3:00,12.6,,1.5,90
100,2019-09-19 4:00,12.3,,1,70
100,2019-09-19 5:00,12.3,,0.8,70
100,2019-09-19 6:00,11.3,,0.5,70
100,2019-09-19 7:00,11.9,,0.2,0
100,2019-09-19 8:00,12.6,,0.2,0
100,2019-09-19 9:00,15.1,,0.9,90
100,2019-09-19 10:00,16.8,,1.3,230
100,2019-09-19 11:00,17.7,,2.3,320
100,2019-09-19 12:00,18.9,,2.1,270
100,2019-09-19 13:00,20.2,,3.1,250
100,2019-09-19 14:00,20.6,,2.9,270
100,2019-09-19 15:00,19.8,,2.9,250
100,2019-09-19 16:00,19.6,,1.3,70
100,2019-09-19 17:00,18.3,,1,50
100,2019-09-19 18:00,17.3,,1.5,270
100,2019-09-19 19:00,14.8,,0.4,0
100,2019-09-19 20:00,12.8,,0.6,270
100,2019-09-19 21:00,11.1,,0.5,360
100,2019-09-19 22:00,9.7,,0.6,360
100,2019-09-19 23:00,8.9,,0.3,0
100,2019-09-20 0:00,8.5,,0.3,0
100,2019-09-20 1:00,7.8,,0.6,90
100,2019-09-20 2:00,7.5,,0.3,0
100,2019-09-20 3:00,8.1,,0.1,0
100,2019-09-20 4:00,8.5,,0.3,0
100,2019-09-20 5:00,8.3,,0,0
100,2019-09-20 6:00,8.3,,0.1,0
100,2019-09-20 7:00,9.1,,0,0
100,2019-09-20 8:00,10.8,,0.1,0
100,2019-09-20 9:00,15.3,,2,90
100,2019-09-20 10:00,16.5,,2.5,70
100,2019-09-20 11:00,17,,2.3,70
100,2019-09-20 12:00,16.8,,2.6,70
100,2019-09-20 13:00,16.3,,3.2,70
100,2019-09-20 14:00,16,,2.7,70
100,2019-09-20 15:00,15.8,,2.5,90
100,2019-09-20 16:00,15.2,,1.8,90
100,2019-09-20 17:00,14.8,,1.1,90
100,2019-09-20 18:00,14.1,,1.8,70
100,2019-09-20 19:00,13,,0.7,70
100,2019-09-20 20:00,13.3,,1.3,50
100,2019-09-20 21:00,13.1,,0.7,90
100,2019-09-20 22:00,12.3,,1,360
100,2019-09-20 23:00,13.2,,0.6,50
100,2019-09-21 0:00,12.4,,0.8,360
100,2019-09-21 1:00,12,,0,0
100,2019-09-21 2:00,12,,0.3,0
100,2019-09-21 3:00,12.3,,1.1,230
100,2019-09-21 4:00,14.1,,1,50
100,2019-09-21 5:00,14.3,,1.8,20
100,2019-09-21 6:00,14.6,,1,70
100,2019-09-21 7:00,14.3,,1.2,50
100,2019-09-21 8:00,14.3,,1.3,110
100,2019-09-21 9:00,15.2,,1.3,110
100,2019-09-21 10:00,16.1,,2.1,90
100,2019-09-21 11:00,16.7,,2.2,70
100,2019-09-21 12:00,16.2,,2.4,70
100,2019-09-21 13:00,15.6,,2.5,90
100,2019-09-21 14:00,15.1,0.3,1.4,70
100,2019-09-21 15:00,13.8,3,2.2,140
100,2019-09-21 16:00,12,2.2,0.2,0
100,2019-09-21 17:00,12,2.3,1,110
100,2019-09-21 18:00,11.8,2.5,1.7,90
100,2019-09-21 19:00,11.3,2.5,1.3,70
100,2019-09-21 20:00,11.2,2.4,2.4,110
100,2019-09-21 21:00,11.3,2.4,2.5,110
100,2019-09-21 22:00,11.5,2.3,3.2,90
100,2019-09-21 23:00,11.3,3.2,3.9,90
100,2019-09-22 0:00,11.3,2.4,3,110
101,2019-09-16 1:00,19.3,,1.2,340
101,2019-09-16 2:00,19.1,,0.7,320
101,2019-09-16 3:00,18.8,,1.1,340
101,2019-09-16 4:00,18.8,,1.6,340
101,2019-09-16 5:00,18.7,,1.7,340
101,2019-09-16 6:00,18.5,,0.7,320
101,2019-09-16 7:00,18.4,,1.9,340
101,2019-09-16 8:00,19,,0.7,340
101,2019-09-16 9:00,20.6,,1.8,340
101,2019-09-16 10:00,21.4,,1.5,340
101,2019-09-16 11:00,23.7,,0.7,180
101,2019-09-16 12:00,25.3,,1.7,360
101,2019-09-16 13:00,26.7,,1.7,360
101,2019-09-16 14:00,27.8,,1.8,360
101,2019-09-16 15:00,28.4,,3,70
101,2019-09-16 16:00,28.6,,2.6,70
101,2019-09-16 17:00,28.1,,2.1,70
101,2019-09-16 18:00,26.6,,1.2,20
101,2019-09-16 19:00,23.7,,0.8,50
101,2019-09-16 20:00,20.5,,0.7,360
101,2019-09-16 21:00,19.3,,1,360
101,2019-09-16 22:00,18.1,,1.4,340
101,2019-09-16 23:00,17.1,,1.6,340
101,2019-09-17 0:00,16.7,,2.7,360
101,2019-09-17 1:00,16.2,,2.4,340
101,2019-09-17 2:00,15.6,,1.8,360
101,2019-09-17 3:00,15.3,,1.9,340
101,2019-09-17 4:00,14.8,,2.2,360
101,2019-09-17 5:00,14.3,,1.8,360
101,2019-09-17 6:00,14,,1.6,360
101,2019-09-17 7:00,13.9,,2.2,340
101,2019-09-17 8:00,15.4,,2.3,360
101,2019-09-17 9:00,17.4,,1.6,340
101,2019-09-17 10:00,19.8,,1.2,360
101,2019-09-17 11:00,22.2,,1.3,290
101,2019-09-17 12:00,24.1,,1.8,360
101,2019-09-17 13:00,25.5,,1.2,230
101,2019-09-17 14:00,26.1,,1.1,250
101,2019-09-17 15:00,27,,1.7,250
101,2019-09-17 16:00,27.5,,1.4,270
101,2019-09-17 17:00,27.2,,0.7,320
101,2019-09-17 18:00,25.6,,1.9,250
101,2019-09-17 19:00,23.7,,0.8,340
101,2019-09-17 20:00,22.1,,0.7,340
101,2019-09-17 21:00,21.1,,1.5,340
101,2019-09-17 22:00,20.4,,1.6,340
101,2019-09-17 23:00,19.8,,1,340
101,2019-09-18 0:00,19.4,,0.6,360
101,2019-09-18 1:00,18.8,,0.9,360
101,2019-09-18 2:00,18.3,,1.6,340
101,2019-09-18 3:00,18,,0.6,360
101,2019-09-18 4:00,17.8,,0.5,20
101,2019-09-18 5:00,17,,1.4,340
101,2019-09-18 6:00,16.1,,0.7,70
101,2019-09-18 7:00,15.7,,0.8,90
101,2019-09-18 8:00,17.1,,0.4,0
101,2019-09-18 9:00,18.9,,0.6,340
101,2019-09-18 10:00,21.3,,1.2,290
101,2019-09-18 11:00,23.1,,1.3,230
101,2019-09-18 12:00,24.8,,1.5,70
101,2019-09-18 13:00,25.7,,1.8,290
101,2019-09-18 14:00,26.8,,2.5,230
101,2019-09-18 15:00,27.1,,2.2,250
101,2019-09-18 16:00,27.4,,1.9,250
101,2019-09-18 17:00,26.7,,2.4,250
101,2019-09-18 18:00,24.8,,1.9,290
101,2019-09-18 19:00,22.1,,0.4,0
101,2019-09-18 20:00,20,,0.4,0
101,2019-09-18 21:00,18.4,,0.7,290
101,2019-09-18 22:00,17.2,,1.2,320
101,2019-09-18 23:00,15.9,,1.3,340
101,2019-09-19 0:00,,,0.6,340
101,2019-09-19 1:00,,,,
101,2019-09-19 2:00,,,,
101,2019-09-19 3:00,,,,
101,2019-09-19 4:00,,,,
101,2019-09-19 5:00,,,,
101,2019-09-19 6:00,,,,
101,2019-09-19 7:00,,,,
101,2019-09-19 8:00,,,,
101,2019-09-19 9:00,,,,
101,2019-09-19 10:00,,,,
101,2019-09-19 11:00,20.7,,0.5,90
101,2019-09-19 12:00,22.6,,1.5,250
101,2019-09-19 13:00,24.2,,1.2,200
101,2019-09-19 14:00,24.6,,1.2,140
101,2019-09-19 15:00,24.9,,1.6,250
101,2019-09-19 16:00,25.4,,1.1,230
101,2019-09-19 17:00,23.6,,2.9,340
101,2019-09-19 18:00,22.2,,1.7,360
101,2019-09-19 19:00,20.5,,0.8,340
101,2019-09-19 20:00,19,,0.7,360
101,2019-09-19 21:00,17.5,,0.5,160
101,2019-09-19 22:00,16.3,,1.4,360
101,2019-09-19 23:00,15.7,,2.6,340
101,2019-09-20 0:00,15,,1.6,340
101,2019-09-20 1:00,14.6,,2.8,340
101,2019-09-20 2:00,14.3,,0.8,340
101,2019-09-20 3:00,14.5,,1.2,360
101,2019-09-20 4:00,14.4,,1.9,340
101,2019-09-20 5:00,14.2,,0.5,50
101,2019-09-20 6:00,14.1,,1.4,360
101,2019-09-20 7:00,14.2,,1.2,360
101,2019-09-20 8:00,14.9,,0.6,50
101,2019-09-20 9:00,15.9,,1,90
101,2019-09-20 10:00,17.1,,1.4,340
101,2019-09-20 11:00,18.8,,1.7,360
101,2019-09-20 12:00,20.3,,2.8,360
101,2019-09-20 13:00,21.4,,2.2,340
101,2019-09-20 14:00,21.7,,2,320
101,2019-09-20 15:00,21.9,,2.4,340
101,2019-09-20 16:00,22.3,,1.8,50
101,2019-09-20 17:00,21.7,,1.4,50
101,2019-09-20 18:00,20.8,,0.9,360
101,2019-09-20 19:00,19.7,,0.8,360
101,2019-09-20 20:00,18.9,,1,340
101,2019-09-20 21:00,18.4,,1.4,340
101,2019-09-20 22:00,18.1,,0.7,340
101,2019-09-20 23:00,17.7,,0.5,360
101,2019-09-21 0:00,17.3,,0.8,290
101,2019-09-21 1:00,16.9,,0.6,20
101,2019-09-21 2:00,16.8,,2.1,340
101,2019-09-21 3:00,16.4,,1.5,340
101,2019-09-21 4:00,16.3,,1.6,340
101,2019-09-21 5:00,16,,1.4,340
101,2019-09-21 6:00,16,,1.8,340
101,2019-09-21 7:00,15.8,,2.1,340
101,2019-09-21 8:00,16,,1.8,340
101,2019-09-21 9:00,16.4,,1.6,340
101,2019-09-21 10:00,16.9,,1.9,340
101,2019-09-21 11:00,17.7,,1.8,340
101,2019-09-21 12:00,18.6,,1.6,340
101,2019-09-21 13:00,19.4,,1.9,340
101,2019-09-21 14:00,19.8,,1.6,360
101,2019-09-21 15:00,19.8,,0.2,0
101,2019-09-21 16:00,19.8,,1.2,320
101,2019-09-21 17:00,19.8,,0.2,0
101,2019-09-21 18:00,19.3,,1,340
101,2019-09-21 19:00,18.7,,0.3,0
101,2019-09-21 20:00,18.3,,0.4,0
101,2019-09-21 21:00,17.8,,0.5,290
101,2019-09-21 22:00,17.7,,1.6,340
101,2019-09-21 23:00,17.3,,0.5,270
101,2019-09-22 0:00,17.2,,1,90
102,2019-09-16 1:00,20.2,,2.8,360
102,2019-09-16 2:00,20.2,,2.5,340
102,2019-09-16 3:00,20.1,,2.6,340
102,2019-09-16 4:00,20.6,,2.8,320
102,2019-09-16 5:00,19.8,,1.6,340
102,2019-09-16 6:00,19.9,,1.8,320
102,2019-09-16 7:00,19.7,,1,270
102,2019-09-16 8:00,20.6,,2.8,340
102,2019-09-16 9:00,22.6,,1.4,340
102,2019-09-16 10:00,23.4,,2.5,340
102,2019-09-16 11:00,23.6,,4.5,360
102,2019-09-16 12:00,24,,4.5,340
102,2019-09-16 13:00,24.5,,5.2,340
102,2019-09-16 14:00,23.9,,4.7,340
102,2019-09-16 15:00,22.9,,6.9,340
102,2019-09-16 16:00,22.6,,5.5,340
102,2019-09-16 17:00,22.3,,6.8,340
102,2019-09-16 18:00,21.7,,6.4,340
102,2019-09-16 19:00,21.1,,5,340
102,2019-09-16 20:00,20.6,,4,360
102,2019-09-16 21:00,20.3,,3.4,340
102,2019-09-16 22:00,20.4,,3.1,340
102,2019-09-16 23:00,20.2,,2.5,360
102,2019-09-17 0:00,20.3,,2.1,360
102,2019-09-17 1:00,20.1,,2.4,360
102,2019-09-17 2:00,20.2,,3.7,360
102,2019-09-17 3:00,19.8,,2.9,360
102,2019-09-17 4:00,19.1,,2.4,360
102,2019-09-17 5:00,18.8,,0.3,0
102,2019-09-17 6:00,18.8,,1.6,340
102,2019-09-17 7:00,18.1,,1.7,320
102,2019-09-17 8:00,20.4,,1.6,340
102,2019-09-17 9:00,21.3,,2.4,360
102,2019-09-17 10:00,22.1,,2.1,360
102,2019-09-17 11:00,21.4,,1.1,70
102,2019-09-17 12:00,22.5,,2.3,340
102,2019-09-17 13:00,21.8,,4.1,360
102,2019-09-17 14:00,21.8,,3.4,340
102,2019-09-17 15:00,21.7,,3.9,340
102,2019-09-17 16:00,21,,3.7,340
102,2019-09-17 17:00,20.6,,4.1,340
102,2019-09-17 18:00,20,,4.1,340
102,2019-09-17 19:00,19.7,,3.6,340
102,2019-09-17 20:00,19.6,,3.3,340
102,2019-09-17 21:00,19.6,,2.8,340
102,2019-09-17 22:00,19.6,,4,320
102,2019-09-17 23:00,19.5,,2.8,320
102,2019-09-18 0:00,19,,2.1,340
102,2019-09-18 1:00,19.4,,3,320
102,2019-09-18 2:00,19.5,,2.7,320
102,2019-09-18 3:00,19.6,,3,320
102,2019-09-18 4:00,19.5,,11,340
102,2019-09-18 5:00,19.1,,8.7,360
102,2019-09-18 6:00,18.4,,9.5,360
102,2019-09-18 7:00,18.1,,8.7,340
102,2019-09-18 8:00,18.1,,8.9,360
102,2019-09-18 9:00,18,,9.1,360
102,2019-09-18 10:00,18,,9.8,360
102,2019-09-18 11:00,18.2,,9.2,360
102,2019-09-18 12:00,18.1,,9.6,340
102,2019-09-18 13:00,18,,11.4,340
102,2019-09-18 14:00,17.8,,12.1,340
102,2019-09-18 15:00,17.6,,10.9,340
102,2019-09-18 16:00,17.8,,10,340
102,2019-09-18 17:00,17.8,,9.9,340
102,2019-09-18 18:00,17.7,,10.8,340
102,2019-09-18 19:00,17.6,,10,340
102,2019-09-18 20:00,18.2,,10,340
102,2019-09-18 21:00,18.5,,8.9,360
102,2019-09-18 22:00,18.5,,8.3,360
102,2019-09-18 23:00,18.4,,6.3,360
102,2019-09-19 0:00,17.9,,9.4,360
102,2019-09-19 1:00,17.8,,10.5,360
102,2019-09-19 2:00,17.4,,4.7,360
102,2019-09-19 3:00,16.8,,4.4,360
102,2019-09-19 4:00,15.4,,3.7,360
102,2019-09-19 5:00,15.4,,4.1,360
102,2019-09-19 6:00,15.4,,3.3,20
102,2019-09-19 7:00,15.8,,2.8,20
102,2019-09-19 8:00,16.1,,4.3,50
102,2019-09-19 9:00,17.4,,2.8,70
102,2019-09-19 10:00,18.2,,2.6,70
102,2019-09-19 11:00,18.8,,1.4,340
102,2019-09-19 12:00,20.2,,2.9,340
102,2019-09-19 13:00,20.6,,6,340
102,2019-09-19 14:00,20.6,,5.5,360
102,2019-09-19 15:00,20.3,,5.2,340
102,2019-09-19 16:00,19.3,,4.9,340
102,2019-09-19 17:00,18.9,,5.8,340
102,2019-09-19 18:00,18.6,,3.5,340
102,2019-09-19 19:00,18.1,,2.1,360
102,2019-09-19 20:00,17.5,,1.7,340
102,2019-09-19 21:00,17.2,,3.4,340
102,2019-09-19 22:00,17.6,,3,340
102,2019-09-19 23:00,17.6,,3.2,340
102,2019-09-20 0:00,17.9,,3,340
102,2019-09-20 1:00,18.3,,5.7,340
102,2019-09-20 2:00,18.2,,4.5,340
102,2019-09-20 3:00,18.3,,3.1,340
102,2019-09-20 4:00,18.3,,2.9,340
102,2019-09-20 5:00,18.2,,2.8,360
102,2019-09-20 6:00,17.8,,2.3,50
102,2019-09-20 7:00,17.5,,2.7,70
102,2019-09-20 8:00,17.6,,0.8,320
102,2019-09-20 9:00,18.4,,1.7,20
102,2019-09-20 10:00,19.6,,1.8,70
102,2019-09-20 11:00,20,,2.4,70
102,2019-09-20 12:00,20.1,,1.4,50
102,2019-09-20 13:00,19.9,,1.3,70
102,2019-09-20 14:00,20.4,,0.2,0
102,2019-09-20 15:00,20.4,,0.6,50
102,2019-09-20 16:00,20.6,,1.2,340
102,2019-09-20 17:00,19.8,,2,340
102,2019-09-20 18:00,19.4,,1.6,360
102,2019-09-20 19:00,19.4,,2.4,20
102,2019-09-20 20:00,19,,1.9,50
102,2019-09-20 21:00,19.1,,2.7,70
102,2019-09-20 22:00,18.6,,0.8,70
102,2019-09-20 23:00,18.2,,1,90
102,2019-09-21 0:00,18.4,,2,50
102,2019-09-21 1:00,18.4,,0.8,90
102,2019-09-21 2:00,18.4,,2.2,70
102,2019-09-21 3:00,18.1,,2.1,90
102,2019-09-21 4:00,18.4,,2.2,90
102,2019-09-21 5:00,18.5,,1.8,70
102,2019-09-21 6:00,18.5,,1.6,70
102,2019-09-21 7:00,18.7,,1.9,70
102,2019-09-21 8:00,19.1,,2.8,50
102,2019-09-21 9:00,19.8,,2.3,70
102,2019-09-21 10:00,20.2,,2.9,90
102,2019-09-21 11:00,21.2,,2.4,50
102,2019-09-21 12:00,21.5,,3,70
102,2019-09-21 13:00,22.5,,1.7,50
102,2019-09-21 14:00,22.2,,1.9,340
102,2019-09-21 15:00,21.4,,4.3,360
102,2019-09-21 16:00,21.4,,2.6,340
102,2019-09-21 17:00,20.6,,4.3,340
102,2019-09-21 18:00,20.4,,2,340
102,2019-09-21 19:00,19.9,,2.2,50
102,2019-09-21 20:00,19.3,,1.1,90
102,2019-09-21 21:00,19.1,,1.2,70
102,2019-09-21 22:00,18.6,,1.7,140
102,2019-09-21 23:00,18,,0.8,140
102,2019-09-22 0:00,18,,1.5,160
104,2019-09-16 1:00,16.4,,0.2,0
104,2019-09-16 2:00,16,,0.9,270
104,2019-09-16 3:00,15.6,,0.7,180
104,2019-09-16 4:00,16.1,,0.5,250
104,2019-09-16 5:00,16.2,,0.7,250
104,2019-09-16 6:00,16.3,,0.1,0
104,2019-09-16 7:00,16.9,,0.6,270
104,2019-09-16 8:00,18.1,,0.3,0
104,2019-09-16 9:00,19.2,,1,290
104,2019-09-16 10:00,20.3,,1.4,290
104,2019-09-16 11:00,22,,1.7,360
104,2019-09-16 12:00,22,,1.8,20
104,2019-09-16 13:00,23.1,,1.3,20
104,2019-09-16 14:00,22.8,,1.3,20
104,2019-09-16 15:00,22.3,,1.6,50
104,2019-09-16 16:00,22.6,,1.2,340
104,2019-09-16 17:00,21.5,,1.5,360
104,2019-09-16 18:00,20.3,,1.2,360
104,2019-09-16 19:00,17.9,,1,250
104,2019-09-16 20:00,17.1,,0.4,0
104,2019-09-16 21:00,16.3,,0.4,0
104,2019-09-16 22:00,16.7,,0.5,230
104,2019-09-16 23:00,16.1,,0.7,230
104,2019-09-17 0:00,14.6,,0.5,290
104,2019-09-17 1:00,16.5,,0.9,250
104,2019-09-17 2:00,16.2,,0.4,0
104,2019-09-17 3:00,16,,0.6,230
104,2019-09-17 4:00,15.9,,0.3,0
104,2019-09-17 5:00,16.3,,1,250
104,2019-09-17 6:00,16.1,,0.8,180
